lab_l,lab_a,lab_b,hsv_s,hsv_v,uniformity,image_quality,detection_confidence,dose_ppm_h,source
87.45098039215686,-6.0,-3.0,0.09411764705882353,0.8784313725490196,0.9195132554917139,0.7294806192131972,0.8866416187804302,0,supplied_photo_first_three
90.19607843137256,-4.0,0.0,0.050980392156862744,0.8980392156862745,0.9072854091476403,0.8223588428542684,0.6196302080568055,0,supplied_photo_first_three
89.01960784313725,-7.0,0.0,0.08235294117647059,0.8941176470588236,0.9232612400612092,0.9124025754395723,0.7627849229984489,0.037766446830972925,supplied_photo_first_three
90.58823529411765,-1.0,-3.0,0.043137254901960784,0.9137254901960784,0.7528249791855527,0.667274773390606,0.932568001519192,0.31952520898726866,supplied_photo_first_three
93.72549019607843,-11.0,3.0,0.10588235294117647,0.9529411764705882,0.6165653904729982,0.5999783390436093,0.6077101177047344,0.5224726881862823,supplied_photo_first_three
78.82352941176471,-8.0,-4.0,0.13725490196078433,0.796078431372549,0.6489099719437676,0.6605398083680974,0.862065520593027,0,supplied_photo_first_three
87.84313725490196,-5.0,0.0,0.06274509803921569,0.8745098039215686,0.6251810239366062,0.9680662042268497,0.9929892097067253,0.49743725605137884,supplied_photo_first_three
99.6078431372549,-3.0,-1.0,0.03529411764705882,1.0,0.6865643398311624,0.7450995618733772,0.6537412887852393,0,supplied_photo_first_three
82.3529411764706,4.0,-5.0,0.050980392156862744,0.8392156862745098,0.9376581909711492,0.6266411250953112,0.7872717715130728,0.01587991638513464,supplied_photo_first_three
87.05882352941177,-2.0,-5.0,0.0784313725490196,0.8901960784313725,0.8070278136738054,0.616970419393041,0.9124163958611728,0.2781334078099789,supplied_photo_first_three
96.07843137254902,-8.0,-2.0,0.09411764705882353,0.9725490196078431,0.7467923420889448,0.9437834424372633,0.7267551761082559,0,supplied_photo_first_three
90.19607843137256,-6.0,-5.0,0.10588235294117647,0.9215686274509803,0.6468524548026146,0.6943117528588134,0.6959117495377062,0.047924897316042256,supplied_photo_first_three
90.58823529411765,-8.0,0.0,0.09411764705882353,0.9137254901960784,0.8155251664846099,0.929916010019066,0.6203177144085172,0,supplied_photo_first_three
94.11764705882354,-2.0,0.0,0.023529411764705882,0.9372549019607843,0.8292321716494557,0.9924665045867663,0.8867795122050943,0,supplied_photo_first_three
95.68627450980392,-11.0,2.0,0.11372549019607843,0.9764705882352941,0.8091398734844725,0.8028542888334415,0.6765325186129238,0,supplied_photo_first_three
87.84313725490196,-2.0,-2.0,0.047058823529411764,0.8823529411764706,0.8404218169120037,0.9640206232676025,0.5829746777678061,0.1916565799557898,supplied_photo_first_three
87.84313725490196,-10.0,2.0,0.10980392156862745,0.8862745098039215,0.6453481116115872,0.7692469396596755,0.7714803198510963,0.07671912099547866,supplied_photo_first_three
88.62745098039215,-12.0,6.0,0.11764705882352941,0.8980392156862745,0.7615958786687983,0.9912106072865428,0.8977362942611734,0.6848629030962818,supplied_photo_first_three
87.05882352941177,-4.0,-7.0,0.12156862745098039,0.9058823529411765,0.7231686777182925,0.6131248976810834,0.8317722155304317,0,supplied_photo_first_three
93.72549019607843,-5.0,0.0,0.06274509803921569,0.9411764705882353,0.7110214643508576,0.6257468684410903,0.793015138140255,0.4261469922035677,supplied_photo_first_three
83.13725490196079,-10.0,0.0,0.12549019607843137,0.8352941176470589,0.8691921556601566,0.7818582344338159,0.7414784030721002,0,supplied_photo_first_three
88.62745098039215,-8.0,5.0,0.06666666666666667,0.8862745098039215,0.7427887311637248,0.9464325568811776,0.8869283144697289,0.5263184916081265,supplied_photo_first_three
84.70588235294117,-10.0,1.0,0.12156862745098039,0.8509803921568627,0.9443892937764762,0.9985874318011387,0.5990123727390063,0.8241050003003285,supplied_photo_first_three
90.58823529411765,-6.0,0.0,0.07058823529411765,0.9058823529411765,0.7470041479514221,0.9961617132947655,0.9809983921123377,0.247377523814616,supplied_photo_first_three
87.84313725490196,-6.0,-4.0,0.10196078431372549,0.8941176470588236,0.6221740054068884,0.8455246239954093,0.9723706574945612,0,supplied_photo_first_three
93.72549019607843,-10.0,2.0,0.10588235294117647,0.9529411764705882,0.8346062614819009,0.964545469238069,0.6140025682669541,0.6017736194496133,supplied_photo_first_three
97.25490196078431,-4.0,5.0,0.043137254901960784,0.9764705882352941,0.7066248825508368,0.7831972564358454,0.9399644712863695,0,supplied_photo_first_three
88.23529411764706,-8.0,-2.0,0.10588235294117647,0.8862745098039215,0.622392731212305,0.8049851208488703,0.9128280452124777,0,supplied_photo_first_three
81.96078431372548,-8.0,2.0,0.08627450980392157,0.8156862745098039,0.6747087649924595,0.8276146419595891,0.9454744622815736,0,supplied_photo_first_three
99.2156862745098,-4.0,-1.0,0.043137254901960784,1.0,0.682385781748215,0.8114891201083678,0.9316891265502025,0.15528639623254908,supplied_photo_first_three
84.31372549019608,-1.0,-8.0,0.11372549019607843,0.8823529411764706,0.6019949738731026,0.5971503729800951,0.6912147138095482,0.21944408600431453,supplied_photo_first_three
90.98039215686275,-7.0,0.0,0.0784313725490196,0.9137254901960784,0.8128140274150569,0.8758443504667397,0.9929743344165756,0,supplied_photo_first_three
100.0,0.0,0.0,0.0,1.0,0.7045490824512489,0.6372089597347279,0.7794954154591334,0,supplied_photo_first_three
90.19607843137256,2.0,-5.0,0.047058823529411764,0.9254901960784314,0.8160878058757005,0.7466850751740481,0.7517272080634507,0,supplied_photo_first_three
92.54901960784314,-11.0,4.0,0.10588235294117647,0.9372549019607843,0.8591893231000867,0.6371354774765837,0.9194658665629442,0.4037273133977443,supplied_photo_first_three
90.58823529411765,-9.0,6.0,0.08235294117647059,0.9137254901960784,0.8148567418046628,0.9106489452842239,0.8431695075710686,0.002245241065482314,supplied_photo_first_three
82.3529411764706,-9.0,-3.0,0.12941176470588237,0.8235294117647058,0.8175507031150328,0.6336944317683175,0.7104958700011766,0.5791789128547342,supplied_photo_first_three
96.07843137254902,-5.0,-1.0,0.054901960784313725,0.9647058823529412,0.8153900910980788,0.7841528596833108,0.7062862752790695,0.46303724049050277,supplied_photo_first_three
89.01960784313725,-4.0,-5.0,0.10196078431372549,0.9137254901960784,0.8671821096746094,0.8011136548509865,0.9675610277818586,0,supplied_photo_first_three
91.37254901960785,-9.0,1.0,0.09411764705882353,0.9215686274509803,0.7264850898900839,0.6858371170136448,0.9269753817103599,0,supplied_photo_first_three
81.17647058823529,-1.0,-8.0,0.10588235294117647,0.8470588235294118,0.6215792882298361,0.9881532856840303,0.9171136719195965,0.029305648943237516,supplied_photo_first_three
89.41176470588235,-5.0,1.0,0.058823529411764705,0.8901960784313725,0.7825687751811873,0.8026444748444153,0.9232187124210712,0,supplied_photo_first_three
98.82352941176471,-6.0,-1.0,0.06666666666666667,1.0,0.9317152143030654,0.6185023458926694,0.8658717671245179,0.08915455678845394,supplied_photo_first_three
90.98039215686275,-4.0,-3.0,0.07058823529411765,0.9215686274509803,0.5928891419851822,0.9383101682463528,0.5810874751354682,0.4027425965596183,supplied_photo_first_three
90.19607843137256,-4.0,-1.0,0.054901960784313725,0.8980392156862745,0.9924108670156058,0.9381531253146271,0.7040598888324571,0.383487782809745,supplied_photo_first_three
98.43137254901961,-7.0,0.0,0.0784313725490196,1.0,0.7673929787146431,0.980354550181775,0.6731619930697779,0,supplied_photo_first_three
89.01960784313725,-5.0,-2.0,0.07058823529411765,0.8901960784313725,0.9868027569908299,0.6832961407859586,0.5909197465221221,0.24043717366377879,supplied_photo_first_three
84.70588235294117,-4.0,-3.0,0.0784313725490196,0.8549019607843137,0.9103913023049333,0.6460245140540561,0.8555204341337828,0.1406100880143767,supplied_photo_first_three
83.92156862745098,-3.0,-5.0,0.08627450980392157,0.8549019607843137,0.6196822879288404,0.8023805195500867,0.995651790068361,0.009560181362610077,supplied_photo_first_three
94.50980392156863,-8.0,1.0,0.08627450980392157,0.9568627450980393,0.9425495966980779,0.9347905949247315,0.7163224393404143,0,supplied_photo_first_three
86.66666666666667,-3.0,-1.0,0.0392156862745098,0.8588235294117647,0.8142089006648755,0.7731073555546794,0.5894766217240992,0,supplied_photo_first_three
95.68627450980392,-6.0,1.0,0.06666666666666667,0.9647058823529412,0.642913563561407,0.6711094894720546,0.9662382266517942,0.12929417105172045,supplied_photo_first_three
96.47058823529412,-14.0,0.0,0.14901960784313725,0.9921568627450981,0.75809249665617,0.7199075146152807,0.7287956576338669,0.14705680408317062,supplied_photo_first_three
98.03921568627452,-9.0,4.0,0.08627450980392157,1.0,0.6804486575595936,0.749487742864682,0.6726554147453445,0.011638225088776568,supplied_photo_first_three
90.19607843137256,-8.0,1.0,0.08627450980392157,0.9058823529411765,0.7004869840090767,0.5994186766608158,0.7328730406066757,0.08998117318541815,supplied_photo_first_three
92.54901960784314,-6.0,0.0,0.07058823529411765,0.9294117647058824,0.9517822393392162,0.8300031839968799,0.6198211810572786,0,supplied_photo_first_three
92.54901960784314,-3.0,-1.0,0.0392156862745098,0.9215686274509803,0.6403555492288632,0.710900973641296,0.6763566453462907,0,supplied_photo_first_three
94.11764705882354,-4.0,-5.0,0.08627450980392157,0.9686274509803922,0.7031698262070273,0.6854913257150923,0.6672852229679729,0,supplied_photo_first_three
78.43137254901961,-6.0,-4.0,0.11372549019607843,0.788235294117647,0.6258746470549562,0.71681459788467,0.8909257728466422,0.392840797267435,supplied_photo_first_three
92.54901960784314,-9.0,0.0,0.10980392156862745,0.9372549019607843,0.9484464991488868,0.7333836061365727,0.5918542709496487,0.008397084178264267,supplied_photo_first_three
92.54901960784314,-9.0,-3.0,0.11764705882352941,0.9372549019607843,0.6113162663194847,0.864385610067663,0.6742982605809771,0,supplied_photo_first_three
81.17647058823529,-5.0,1.0,0.054901960784313725,0.8,0.7924131015917795,0.8051137910424463,0.8097334412657312,0.23956881175555833,supplied_photo_first_three
85.09803921568627,-8.0,-4.0,0.11764705882352941,0.8588235294117647,0.8306520076497709,0.9590263990143035,0.924720890383893,0,supplied_photo_first_three
85.49019607843137,-7.0,-5.0,0.12156862745098039,0.8705882352941177,0.9786413869217743,0.8644534963516632,0.6137591589221272,0,supplied_photo_first_three
89.01960784313725,-11.0,3.0,0.11764705882352941,0.9019607843137255,0.731833093540394,0.5968035508284771,0.7741215854571242,0.51726823155432,supplied_photo_first_three
86.27450980392157,-1.0,0.0,0.0196078431372549,0.8509803921568627,0.9087266580718409,0.908279260360683,0.7427825926623361,0.47702332670220726,supplied_photo_first_three
97.25490196078431,-4.0,-1.0,0.047058823529411764,0.9764705882352941,0.9289394796873663,0.9914370738403175,0.7272761496109317,0.06417925097126852,supplied_photo_first_three
85.49019607843137,-7.0,-3.0,0.10980392156862745,0.8627450980392157,0.6352052812536382,0.648852463227887,0.6600602699544699,0,supplied_photo_first_three
87.05882352941177,-3.0,1.0,0.027450980392156862,0.8588235294117647,0.8095944668297314,0.8494211581715871,0.6204424429647339,0,supplied_photo_first_three
83.52941176470588,-6.0,0.0,0.0784313725490196,0.8313725490196079,0.8010503228730511,0.8277452891522439,0.9693954589490368,0.11499126209209307,supplied_photo_first_three
98.03921568627452,-9.0,0.0,0.09803921568627451,0.996078431372549,0.6721285806045784,0.7619587449682423,0.6214298341671365,0.3327706412213323,supplied_photo_first_three
87.05882352941177,-5.0,-2.0,0.06274509803921569,0.8666666666666667,0.7708460481015498,0.9754148284564942,0.992766004614946,0,supplied_photo_first_three
89.41176470588235,-11.0,1.0,0.12549019607843137,0.9058823529411765,0.9258155903103705,0.7005707015826745,0.6593790975787791,0,supplied_photo_first_three
98.43137254901961,-8.0,2.0,0.0784313725490196,1.0,0.781870642574667,0.7762875209349845,0.7476480671229626,0.4742013016530302,supplied_photo_first_three
87.05882352941177,-2.0,-2.0,0.0392156862745098,0.8705882352941177,0.7901714165221161,0.9680594571228487,0.998899503208325,0.21122458090483454,supplied_photo_first_three
92.94117647058823,-4.0,-6.0,0.10196078431372549,0.9607843137254902,0.9044159067043764,0.9524002909225455,0.6098656249668949,0,supplied_photo_first_three
100.0,0.0,0.0,0.0,1.0,0.7806728859928919,0.9776677167028321,0.8089905159254773,0.14280382572900158,supplied_photo_first_three
93.72549019607843,2.0,-9.0,0.08235294117647059,0.9921568627450981,0.8396908606880849,0.7728773080021463,0.7382818928312058,0,supplied_photo_first_three
80.3921568627451,-2.0,-4.0,0.06666666666666667,0.807843137254902,0.7608857706295736,0.8389748300663398,0.6815740342427826,0,supplied_photo_first_three
90.98039215686275,-12.0,1.0,0.12941176470588237,0.9215686274509803,0.6684313265889921,0.8166137321983034,0.7211911974935661,0,supplied_photo_first_three
77.6470588235294,-4.0,2.0,0.047058823529411764,0.7607843137254902,0.8767701497422147,0.9782151173142775,0.7085933230603076,0,supplied_photo_first_three
84.31372549019608,-4.0,1.0,0.043137254901960784,0.8313725490196079,0.7910469030537456,0.7593188088229899,0.6532111216966745,0,supplied_photo_first_three
83.52941176470588,-7.0,-1.0,0.09019607843137255,0.8313725490196079,0.6280630858334415,0.6451273771579832,0.8339918184884674,0.4274892176412283,supplied_photo_first_three
79.6078431372549,-9.0,1.0,0.11372549019607843,0.792156862745098,0.9481442620954549,0.7335187566879,0.6989350912569905,0.3621480859744562,supplied_photo_first_three
94.11764705882354,-5.0,-3.0,0.0784313725490196,0.9568627450980393,0.9409348059453919,0.8351832335594954,0.6430208019013706,0.0037180175848352003,supplied_photo_first_three
96.07843137254902,-8.0,3.0,0.07450980392156863,0.9725490196078431,0.600125552980719,0.8987112301863951,0.7405268742842318,0.07639851245931226,supplied_photo_first_three
83.52941176470588,-2.0,-2.0,0.0392156862745098,0.8274509803921568,0.8003199422540788,0.5948083460233303,0.8982968794349979,0.19985496014210252,supplied_photo_first_three
93.72549019607843,-5.0,-2.0,0.06666666666666667,0.9411764705882353,0.7634565474770667,0.7450735816065138,0.7667410701054446,0.030893790854280852,supplied_photo_first_three
81.56862745098039,-6.0,-3.0,0.09803921568627451,0.8117647058823529,0.8021857015161442,0.6391415371244115,0.7700630704460715,0.5826585487191578,supplied_photo_first_three
83.92156862745098,-6.0,-1.0,0.07450980392156863,0.8313725490196079,0.6375023515817613,0.9465178611269961,0.9485745694380427,0.18583890880248263,supplied_photo_first_three
81.96078431372548,1.0,-5.0,0.050980392156862744,0.8313725490196079,0.7922841231120077,0.6834071332960644,0.9924354380472011,0.27599238087806344,supplied_photo_first_three
83.13725490196079,-7.0,-3.0,0.10196078431372549,0.8313725490196079,0.9536044155603283,0.7502981048027081,0.9018938983235538,0,supplied_photo_first_three
99.2156862745098,-3.0,-1.0,0.0392156862745098,1.0,0.9725621839068375,0.5982719665000499,0.74500171265127,0.27710190233762744,supplied_photo_first_three
95.29411764705883,-4.0,1.0,0.0392156862745098,0.9568627450980393,0.6601441268483196,0.7933412359180747,0.6360066308874718,0,supplied_photo_first_three
94.50980392156863,-4.0,-3.0,0.06666666666666667,0.9568627450980393,0.9230440704249803,0.794064821977949,0.7152227903058467,0,supplied_photo_first_three
87.45098039215686,-5.0,-2.0,0.07450980392156863,0.8745098039215686,0.8382270081087659,0.6562818756258498,0.619721828339637,0,supplied_photo_first_three
98.43137254901961,-7.0,-2.0,0.08627450980392157,1.0,0.7132499896526171,0.736640043730776,0.7370896340467659,0,supplied_photo_first_three
85.49019607843137,-2.0,-5.0,0.09019607843137255,0.8745098039215686,0.607363868375301,0.6020148031169014,0.672435622918716,0.1678659875610895,supplied_photo_first_three
89.80392156862744,-1.0,-7.0,0.09411764705882353,0.9411764705882353,0.6696602202160451,0.9734533846637046,0.6585653038703956,0,supplied_photo_first_three
91.76470588235294,-9.0,-1.0,0.10980392156862745,0.9294117647058824,0.6374575953162638,0.7796743927991893,0.6991655619253985,0.3480637935856684,supplied_photo_first_three
82.74509803921569,-5.0,0.0,0.06666666666666667,0.8196078431372549,0.6426282360185636,0.7574542533452776,0.9994304801264629,0,supplied_photo_first_three
82.3529411764706,-4.0,-1.0,0.054901960784313725,0.8117647058823529,0.8085999980063254,0.7582473998372514,0.8622742932343428,0,supplied_photo_first_three
94.50980392156863,-5.0,-1.0,0.06274509803921569,0.9490196078431372,0.9250903030120079,0.6512336625218547,0.6080020995287038,0.5689736030566267,supplied_photo_first_three
79.6078431372549,-1.0,-7.0,0.09411764705882353,0.8196078431372549,0.7992941070452338,0.6648504808166191,0.5893877021622899,0,supplied_photo_first_three
82.3529411764706,0.0,-2.0,0.027450980392156862,0.8196078431372549,0.5851025497810939,0.894137859383688,0.6402810058659825,0.31856610136105346,supplied_photo_first_three
86.27450980392157,-9.0,-2.0,0.12156862745098039,0.8666666666666667,0.8281281165227705,0.9313643580450064,0.7336363511125629,0,supplied_photo_first_three
87.05882352941177,-5.0,0.0,0.054901960784313725,0.8627450980392157,0.8447688888832954,0.869126047494815,0.938633117256159,0.3545619844817874,supplied_photo_first_three
81.56862745098039,-2.0,-4.0,0.07450980392156863,0.8235294117647058,0.6666787908395821,0.6236426630701047,0.7623704692366207,0,supplied_photo_first_three
90.58823529411765,-8.0,2.0,0.08627450980392157,0.9137254901960784,0.7412680559141692,0.7727447115124989,0.6771693005541569,0,supplied_photo_first_three
90.58823529411765,-9.0,-5.0,0.1450980392156863,0.9294117647058824,0.6943921679641823,0.7509338221704888,0.5970713312599243,0.008220572431859991,supplied_photo_first_three
91.76470588235294,-8.0,0.0,0.09019607843137255,0.9254901960784314,0.9580095355474976,0.6125880067379207,0.7540551893444337,0,supplied_photo_first_three
86.66666666666667,-1.0,-1.0,0.0196078431372549,0.8549019607843137,0.7135920732617378,0.9688302472228048,0.7520237325798041,0,supplied_photo_first_three
86.66666666666667,-2.0,-4.0,0.06666666666666667,0.8784313725490196,0.6228472170964078,0.9208333875482321,0.6493860921381416,0,supplied_photo_first_three
90.58823529411765,-8.0,-4.0,0.11372549019607843,0.9215686274509803,0.913036022324037,0.9498453418105888,0.6509167746228396,0.1057029561542724,supplied_photo_first_three
93.33333333333333,-6.0,2.0,0.06274509803921569,0.9372549019607843,0.6384044231579795,0.7271154333957593,0.7259465936154468,0,supplied_photo_first_three
96.07843137254902,-3.0,-5.0,0.08235294117647059,0.9921568627450981,0.627474125093043,0.6710134898763129,0.7537377919582571,0.43542117819480175,supplied_photo_first_three
85.49019607843137,-8.0,3.0,0.08627450980392157,0.8549019607843137,0.6827864900012629,0.7537592100726801,0.8414814619839659,0.17171681785109594,supplied_photo_first_three
78.43137254901961,-2.0,-1.0,0.027450980392156862,0.7647058823529411,0.6277151302996761,0.9313654227349418,0.9348421185471913,0.05497611766470547,supplied_photo_first_three
82.74509803921569,-6.0,-3.0,0.09803921568627451,0.8274509803921568,0.741672421914571,0.8800961520322677,0.699801296312518,0.6201937046253407,supplied_photo_first_three
90.58823529411765,-5.0,-2.0,0.07058823529411765,0.9098039215686274,0.603926533420918,0.8799939766153833,0.6567366776359735,0,supplied_photo_first_three
91.76470588235294,-3.0,-4.0,0.07058823529411765,0.9333333333333333,0.9084539727460501,0.9182137455014723,0.6110285462391276,0.26475440892547236,supplied_photo_first_three
95.68627450980392,-12.0,1.0,0.12941176470588237,0.9764705882352941,0.7911673983644184,0.9502533935550281,0.8091071270627117,0,supplied_photo_first_three
90.58823529411765,-5.0,-5.0,0.10980392156862745,0.9294117647058824,0.6911237212747854,0.7820903443150231,0.9708004270406674,0.0369876102520479,supplied_photo_first_three
93.33333333333333,-10.0,3.0,0.10196078431372549,0.9450980392156862,0.8694089183591409,0.8405106325610971,0.9192322428556972,0.685741180844763,supplied_photo_first_three
82.74509803921569,-8.0,-3.0,0.10980392156862745,0.8235294117647058,0.8566422513173988,0.9097447531443242,0.611098526069842,0.386625627568194,supplied_photo_first_three
89.41176470588235,-2.0,2.0,0.027450980392156862,0.8862745098039215,0.9120970437722433,0.6282392106385652,0.6198705189699523,0,supplied_photo_first_three
91.37254901960785,-8.0,2.0,0.08627450980392157,0.9215686274509803,0.7120756816199105,0.6735135051473895,0.9253356826212988,0.18435754335734555,supplied_photo_first_three
88.62745098039215,-7.0,-1.0,0.09019607843137255,0.8862745098039215,0.862187922230975,0.9774877856259554,0.8692987069420495,0.3227218796915716,supplied_photo_first_three
92.15686274509804,-2.0,-3.0,0.050980392156862744,0.9294117647058824,0.8164454636889962,0.9117760802772877,0.729443616426119,0,supplied_photo_first_three
90.98039215686275,-2.0,-2.0,0.047058823529411764,0.9137254901960784,0.9515959264116192,0.8674095960742749,0.8392532696698681,0.05481978277426311,supplied_photo_first_three
91.37254901960785,-1.0,-10.0,0.12549019607843137,0.9764705882352941,0.9555981454367634,0.8145068304763844,0.9693321944406165,0,supplied_photo_first_three
85.49019607843137,-4.0,-5.0,0.09411764705882353,0.8705882352941177,0.7338369280995821,0.692340842006453,0.6405618745651689,0,supplied_photo_first_three
98.03921568627452,-5.0,-3.0,0.0784313725490196,1.0,0.7869033898872484,0.901303055116034,0.867949147709286,0.8531785166834537,supplied_photo_first_three
84.70588235294117,-7.0,2.0,0.0784313725490196,0.8431372549019608,0.9720284250538707,0.8519723987388526,0.9351971427610142,0,supplied_photo_first_three
88.62745098039215,-3.0,-3.0,0.06666666666666667,0.8941176470588236,0.7524032635101391,0.8869772261950274,0.7425256692365975,0.009318401150454894,supplied_photo_first_three
83.52941176470588,-4.0,0.0,0.050980392156862744,0.8235294117647058,0.7315918139696365,0.6798281507097734,0.9292154572977267,0,supplied_photo_first_three
92.15686274509804,-12.0,2.0,0.12549019607843137,0.9372549019607843,0.8647910648681707,0.6990659501040815,0.5959149276430132,0.03356369063567915,supplied_photo_first_three
87.05882352941177,-12.0,6.0,0.10980392156862745,0.8784313725490196,0.8445396607782187,0.8500406017539551,0.746590362066467,0.3232504796488009,supplied_photo_first_three
96.07843137254902,-8.0,-2.0,0.09803921568627451,0.9725490196078431,0.8329269150557206,0.8476886740984152,0.6741372717626366,0,supplied_photo_first_three
80.3921568627451,-7.0,5.0,0.07058823529411765,0.796078431372549,0.6675915490985056,0.7699753303733723,0.6873827178183743,0.5445754112511372,supplied_photo_first_three
84.70588235294117,-8.0,-2.0,0.10980392156862745,0.8470588235294118,0.6730696974795878,0.9352675998310551,0.9482998147803916,0,supplied_photo_first_three
92.15686274509804,-8.0,1.0,0.0784313725490196,0.9294117647058824,0.6040844862522228,0.9333293207750571,0.8667840286472418,0.08418863565127596,supplied_photo_first_three
84.31372549019608,-4.0,0.0,0.050980392156862744,0.8352941176470589,0.9835073482092471,0.9209477309796281,0.6958088613069733,0.1275564751384826,supplied_photo_first_three
82.3529411764706,-3.0,-1.0,0.047058823529411764,0.8117647058823529,0.6868339511789714,0.7191500049615203,0.8699007412788542,0,supplied_photo_first_three
75.29411764705883,-1.0,-4.0,0.0784313725490196,0.7568627450980392,0.7407098529904015,0.6665267206582244,0.6035193515676068,0,supplied_photo_first_three
78.82352941176471,-9.0,4.0,0.09019607843137255,0.7803921568627451,0.9510960377985029,0.596351073052299,0.5861726275694651,0,supplied_photo_first_three
86.27450980392157,-1.0,-4.0,0.06666666666666667,0.8784313725490196,0.6312040578707732,0.7968600141271278,0.7049717060025257,0.08872127668365765,supplied_photo_first_three
92.15686274509804,0.0,-1.0,0.00784313725490196,0.9137254901960784,0.6833699811237948,0.5908261524172068,0.6194550337756839,0,supplied_photo_first_three
81.56862745098039,-6.0,0.0,0.08235294117647059,0.807843137254902,0.6605610066249892,0.831640858800412,0.9111045978235446,0,supplied_photo_first_three
